bitrate,channels,id,mode,recordId,size,url
"181kbps","Joint stereo","989","VBR","1009","33621756","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-06-2-Oul_Goinbek-Kray_chudes.mp3"
"181kbps","Joint stereo","14353","VBR","1009","33621756","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-06-2-Oul_Goinbek-Kray_chudes.mp3"
"186kbps","Joint stereo","14358","VBR","1010","101535341","http://mds.mds-club.ru/kallisto/2005-12-09-1-Nikolay_Vasilievich_Gogol-Nos.mp3"
"186kbps","Joint stereo","992","VBR","1010","101535341","http://mds.kallisto.ru/kallisto/2005-12-09-1-Nikolay_Vasilievich_Gogol-Nos.mp3"
"186kbps","Joint stereo","12074","VBR","1010","101535341","http://mds.datagrad.ru/download/kallisto/2005-12-09-1-Nikolay_Vasilievich_Gogol-Nos.mp3"
"186kbps","Joint stereo","991","VBR","1010","101535341","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-09-1-Nikolay_Vasilievich_Gogol-Nos.mp3"
"186kbps","Joint stereo","14357","VBR","1010","101535341","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-09-1-Nikolay_Vasilievich_Gogol-Nos.mp3"
"174kbps","Stereo","14360","VBR","1011","96485376","http://mds.mds-club.ru/kallisto/b0/Harlan_Elisson_Videniye_Energy.mp3"
"174kbps","Stereo","4453","VBR","1011","96485376","http://mds.kallisto.ru/kallisto/b0/Harlan_Elisson_Videniye_Energy.mp3"
"174kbps","Stereo","12075","VBR","1011","96485376","http://mds.datagrad.ru/download/kallisto/b0/Harlan_Elisson_Videniye_Energy.mp3"
"174kbps","Stereo","1345","VBR","1011","96485376","ftp://mds:mds@mds.kallisto.ru/kallisto/b0/Harlan_Elisson_Videniye_Energy.mp3"
"174kbps","Stereo","14359","VBR","1011","96485376","ftp://mds:mds@ftp.mds-club.ru/kallisto/b0/Harlan_Elisson_Videniye_Energy.mp3"
"170kbps","Stereo","14362","VBR","1012","17776640","http://mds.mds-club.ru/kallisto/b0/Harlan_Elisson_Erotofobiya_Energy.mp3"
"170kbps","Stereo","4454","VBR","1012","17776640","http://mds.kallisto.ru/kallisto/b0/Harlan_Elisson_Erotofobiya_Energy.mp3"
"170kbps","Stereo","12076","VBR","1012","17776640","http://mds.datagrad.ru/download/kallisto/b0/Harlan_Elisson_Erotofobiya_Energy.mp3"
"170kbps","Stereo","1346","VBR","1012","17776640","ftp://mds:mds@mds.kallisto.ru/kallisto/b0/Harlan_Elisson_Erotofobiya_Energy.mp3"
"170kbps","Stereo","14361","VBR","1012","17776640","ftp://mds:mds@ftp.mds-club.ru/kallisto/b0/Harlan_Elisson_Erotofobiya_Energy.mp3"
"191kbps","Joint stereo","14917","VBR","1013","114073700","http://mds.mds-club.ru/kallisto/2005-12-20-1-Grey_Rollins-Po_shodnoy_cene.mp3"
"191kbps","Joint stereo","998","VBR","1013","114073700","http://mds.kallisto.ru/kallisto/2005-12-20-1-Grey_Rollins-Po_shodnoy_cene.mp3"
"191kbps","Joint stereo","14918","VBR","1013","114073700","http://mds.datagrad.ru/download/kallisto/2005-12-20-1-Grey_Rollins-Po_shodnoy_cene.mp3"
"191kbps","Joint stereo","997","VBR","1013","114073700","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-20-1-Grey_Rollins-Po_shodnoy_cene.mp3"
"kbps","","1007","CBR","1013","0","ftp://mds:mds@mds.kallisto.ru/cothuk/2005-12/mp3/486-Grej_Rollins-Po_sxodnoj_cene.mp3"
"191kbps","Joint stereo","14919","VBR","1013","114073700","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-20-1-Grey_Rollins-Po_shodnoy_cene.mp3"
"176kbps","Joint stereo","14364","VBR","1014","104945348","http://mds.mds-club.ru/cothuk/mp3/487-Uiljam_Tenn-Igra_dlja_detej.mp3"
"176kbps","Joint stereo","1009","VBR","1014","104945348","http://mds.kallisto.ru/cothuk/mp3/487-Uiljam_Tenn-Igra_dlja_detej.mp3"
"176kbps","Joint stereo","12077","VBR","1014","104945348","http://mds.datagrad.ru/download/cothuk/mp3/487-Uiljam_Tenn-Igra_dlja_detej.mp3"
"176kbps","Joint stereo","1008","VBR","1014","104945348","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/487-Uiljam_Tenn-Igra_dlja_detej.mp3"
"176kbps","Joint stereo","14363","VBR","1014","104945348","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/487-Uiljam_Tenn-Igra_dlja_detej.mp3"
"195kbps","Joint stereo","14920","VBR","1015","45634381","http://mds.mds-club.ru/kallisto/2005-12-27-1-Charlz_de_Lint-Svyashenniy_ogon.mp3"
"195kbps","Joint stereo","1002","VBR","1015","45634381","http://mds.kallisto.ru/kallisto/2005-12-27-1-Charlz_de_Lint-Svyashenniy_ogon.mp3"
"195kbps","Joint stereo","14921","VBR","1015","45634381","http://mds.datagrad.ru/download/kallisto/2005-12-27-1-Charlz_de_Lint-Svyashenniy_ogon.mp3"
"195kbps","Joint stereo","1001","VBR","1015","45634381","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-27-1-Charlz_de_Lint-Svyashenniy_ogon.mp3"
"kbps","","1011","CBR","1015","0","ftp://mds:mds@mds.kallisto.ru/cothuk/2005-12/mp3/488-Charlz_de_Lint-Svjaschennyj_ogon.mp3"
"195kbps","Joint stereo","14922","VBR","1015","45634381","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-27-1-Charlz_de_Lint-Svyashenniy_ogon.mp3"
"195kbps","Joint stereo","14923","VBR","1016","75627040","http://mds.mds-club.ru/kallisto/2005-12-27-2-Charlz_de_Lint-Charodey.mp3"
"195kbps","Joint stereo","1004","VBR","1016","75627040","http://mds.kallisto.ru/kallisto/2005-12-27-2-Charlz_de_Lint-Charodey.mp3"
"195kbps","Joint stereo","14924","VBR","1016","75627040","http://mds.datagrad.ru/download/kallisto/2005-12-27-2-Charlz_de_Lint-Charodey.mp3"
"195kbps","Joint stereo","1003","VBR","1016","75627040","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-27-2-Charlz_de_Lint-Charodey.mp3"
"kbps","","1010","CBR","1016","0","ftp://mds:mds@mds.kallisto.ru/cothuk/2005-12/mp3/489-Charlz_de_Lint-Charodej.mp3"
"195kbps","Joint stereo","14925","VBR","1016","75627040","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-27-2-Charlz_de_Lint-Charodey.mp3"
"kbps","","14926","CBR","1017","100312749","http://mds.mds-club.ru/cothuk/2005-12/mp3/490-Nil_Gejman-Prud_s_dekorativnymi_rybkami.mp3"
"","","15180","","1017","0","http://mds.mds-club.ru/kallisto/2005-12-30-1-Nil_Geyman-Prud_s_dekorativnimi_ribkami_i_drugie_istorii.mp3"
"191kbps","Joint stereo","1006","VBR","1017","112684572","http://mds.kallisto.ru/kallisto/2005-12-30-1-Nil_Geyman-Prud_s_dekorativnimi_ribkami_i_drugie_istorii.mp3"
"170kbps","Joint stereo","1013","VBR","1017","100315673","http://mds.kallisto.ru/cothuk/2005-12/mp3/490-Nil_Gejman-Prud_s_dekorativnymi_rybkami.mp3"
"kbps","","14927","CBR","1017","100312749","http://mds.datagrad.ru/download/cothuk/2005-12/mp3/490-Nil_Gejman-Prud_s_dekorativnymi_rybkami.mp3"
"191kbps","Joint stereo","1005","VBR","1017","112684572","ftp://mds:mds@mds.kallisto.ru/kallisto/2005-12-30-1-Nil_Geyman-Prud_s_dekorativnimi_ribkami_i_drugie_istorii.mp3"
"170kbps","Joint stereo","1012","VBR","1017","100315673","ftp://mds:mds@mds.kallisto.ru/cothuk/2005-12/mp3/490-Nil_Gejman-Prud_s_dekorativnymi_rybkami.mp3"
"kbps","","14928","CBR","1017","100312749","ftp://mds:mds@ftp.mds-club.ru/cothuk/2005-12/mp3/490-Nil_Gejman-Prud_s_dekorativnymi_rybkami.mp3"
"","","15181","","1017","0","ftp://mds:mds@ftp.mds-club.ru/kallisto/2005-12-30-1-Nil_Geyman-Prud_s_dekorativnimi_ribkami_i_drugie_istorii.mp3"
"187kbps","Joint stereo","14366","VBR","1018","120422176","http://mds.mds-club.ru/kallisto/2006-01-03-01-Djeffry_Lendis-Glaza_ameriki.mp3"
"187kbps","Joint stereo","1015","VBR","1018","120422176","http://mds.kallisto.ru/kallisto/2006-01-03-01-Djeffry_Lendis-Glaza_ameriki.mp3"
"187kbps","Joint stereo","12078","VBR","1018","120422176","http://mds.datagrad.ru/download/kallisto/2006-01-03-01-Djeffry_Lendis-Glaza_ameriki.mp3"
"187kbps","Joint stereo","1014","VBR","1018","120422176","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-03-01-Djeffry_Lendis-Glaza_ameriki.mp3"
"187kbps","Joint stereo","14365","VBR","1018","120422176","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-03-01-Djeffry_Lendis-Glaza_ameriki.mp3"
"182kbps","Joint stereo","14368","VBR","1019","111900608","http://mds.mds-club.ru/kallisto/2006-01-06-01-Paolo_Bacigalupi-Devochka_fleyta.mp3"
"182kbps","Joint stereo","1019","VBR","1019","111900608","http://mds.kallisto.ru/kallisto/2006-01-06-01-Paolo_Bacigalupi-Devochka_fleyta.mp3"
"182kbps","Joint stereo","12079","VBR","1019","111900608","http://mds.datagrad.ru/download/kallisto/2006-01-06-01-Paolo_Bacigalupi-Devochka_fleyta.mp3"
"182kbps","Joint stereo","1016","VBR","1019","111900608","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-06-01-Paolo_Bacigalupi-Devochka_fleyta.mp3"
"182kbps","Joint stereo","14367","VBR","1019","111900608","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-06-01-Paolo_Bacigalupi-Devochka_fleyta.mp3"
"191kbps","Joint stereo","14370","VBR","1020","115629661","http://mds.mds-club.ru/kallisto/2006-01-10-1-Djordj_Martin-zlocveti.mp3"
"191kbps","Joint stereo","1021","VBR","1020","115629661","http://mds.kallisto.ru/kallisto/2006-01-10-1-Djordj_Martin-zlocveti.mp3"
"191kbps","Joint stereo","12080","VBR","1020","115629661","http://mds.datagrad.ru/download/kallisto/2006-01-10-1-Djordj_Martin-zlocveti.mp3"
"191kbps","Joint stereo","1020","VBR","1020","115629661","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-10-1-Djordj_Martin-zlocveti.mp3"
"191kbps","Joint stereo","14369","VBR","1020","115629661","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-10-1-Djordj_Martin-zlocveti.mp3"
"188kbps","Joint stereo","14372","VBR","1021","154030260","http://mds.mds-club.ru/kallisto/2006-01-12-1-Maykl_Suenvil-Korol-drakon.mp3"
"188kbps","Joint stereo","1023","VBR","1021","154030260","http://mds.kallisto.ru/kallisto/2006-01-12-1-Maykl_Suenvil-Korol-drakon.mp3"
"188kbps","Joint stereo","12081","VBR","1021","154030260","http://mds.datagrad.ru/download/kallisto/2006-01-12-1-Maykl_Suenvil-Korol-drakon.mp3"
"188kbps","Joint stereo","1022","VBR","1021","154030260","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-12-1-Maykl_Suenvil-Korol-drakon.mp3"
"188kbps","Joint stereo","14371","VBR","1021","154030260","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-12-1-Maykl_Suenvil-Korol-drakon.mp3"
"","","15178","","1022","0","http://mds.mds-club.ru/kallisto/2006-01-17-1-Dominik_Green-Mentagra.mp3"
"184kbps","Joint stereo","1025","VBR","1022","97995543","http://mds.kallisto.ru/kallisto/2006-01-17-1-Dominik_Green-Mentagra.mp3"
"kbps","","1027","CBR","1022","0","http://mds.kallisto.ru/cothuk/mp3/495-Dominik_Grin-Mentagra.mp3"
"184kbps","Joint stereo","1024","VBR","1022","97995543","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-17-1-Dominik_Green-Mentagra.mp3"
"kbps","","1026","CBR","1022","0","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/495-Dominik_Grin-Mentagra.mp3"
"","","15179","","1022","0","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-17-1-Dominik_Green-Mentagra.mp3"
"180kbps","Joint stereo","14374","VBR","1023","21939800","http://mds.mds-club.ru/kallisto/2006-01-17-2-Uilyam_Shann-Chudotvornoe_sredstvo.mp3"
"kbps","","1029","CBR","1023","0","http://mds.kallisto.ru/cothuk/mp3/496-Uiljam_Shann-Chudodejstvennoe_sredstvo.mp3"
"180kbps","Joint stereo","1031","VBR","1023","21939800","http://mds.kallisto.ru/kallisto/2006-01-17-2-Uilyam_Shann-Chudotvornoe_sredstvo.mp3"
"180kbps","Joint stereo","12082","VBR","1023","21939800","http://mds.datagrad.ru/download/kallisto/2006-01-17-2-Uilyam_Shann-Chudotvornoe_sredstvo.mp3"
"kbps","","1028","CBR","1023","0","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/496-Uiljam_Shann-Chudodejstvennoe_sredstvo.mp3"
"180kbps","Joint stereo","1030","VBR","1023","21939800","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-17-2-Uilyam_Shann-Chudotvornoe_sredstvo.mp3"
"180kbps","Joint stereo","14373","VBR","1023","21939800","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-17-2-Uilyam_Shann-Chudotvornoe_sredstvo.mp3"
"185kbps","Joint stereo","14376","VBR","1024","56535500","http://mds.mds-club.ru/kallisto/2006-01-20-1-Orson_Skot_Kard-Krishka_vremeni.mp3"
"185kbps","Joint stereo","1033","VBR","1024","56535500","http://mds.kallisto.ru/kallisto/2006-01-20-1-Orson_Skot_Kard-Krishka_vremeni.mp3"
"185kbps","Joint stereo","12083","VBR","1024","56535500","http://mds.datagrad.ru/download/kallisto/2006-01-20-1-Orson_Skot_Kard-Krishka_vremeni.mp3"
"185kbps","Joint stereo","1032","VBR","1024","56535500","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-20-1-Orson_Skot_Kard-Krishka_vremeni.mp3"
"185kbps","Joint stereo","14375","VBR","1024","56535500","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-20-1-Orson_Skot_Kard-Krishka_vremeni.mp3"
"191kbps","Joint stereo","14378","VBR","1025","61552885","http://mds.mds-club.ru/kallisto/2006-01-20-2-Orson_Skot_Kard-Igri_na_skorostnom_shosse.mp3"
"191kbps","Joint stereo","1035","VBR","1025","61552885","http://mds.kallisto.ru/kallisto/2006-01-20-2-Orson_Skot_Kard-Igri_na_skorostnom_shosse.mp3"
"191kbps","Joint stereo","12084","VBR","1025","61552885","http://mds.datagrad.ru/download/kallisto/2006-01-20-2-Orson_Skot_Kard-Igri_na_skorostnom_shosse.mp3"
"191kbps","Joint stereo","1034","VBR","1025","61552885","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-20-2-Orson_Skot_Kard-Igri_na_skorostnom_shosse.mp3"
"191kbps","Joint stereo","14377","VBR","1025","61552885","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-20-2-Orson_Skot_Kard-Igri_na_skorostnom_shosse.mp3"
"188kbps","Joint stereo","14380","VBR","1026","99331539","http://mds.mds-club.ru/kallisto/2006-01-24-1-Kordvayner_Smit-Kisonki-pusenki_Hitton_mamusenki.mp3"
"188kbps","Joint stereo","1037","VBR","1026","99331539","http://mds.kallisto.ru/kallisto/2006-01-24-1-Kordvayner_Smit-Kisonki-pusenki_Hitton_mamusenki.mp3"
"188kbps","Joint stereo","12085","VBR","1026","99331539","http://mds.datagrad.ru/download/kallisto/2006-01-24-1-Kordvayner_Smit-Kisonki-pusenki_Hitton_mamusenki.mp3"
"188kbps","Joint stereo","1039","VBR","1026","99331539","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-24-1-Kordvayner_Smit-Kisonki-pusenki_Hitton_mamusenki.mp3"
"188kbps","Joint stereo","14379","VBR","1026","99331539","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-24-1-Kordvayner_Smit-Kisonki-pusenki_Hitton_mamusenki.mp3"
"193kbps","Joint stereo","14382","VBR","1027","36832643","http://mds.mds-club.ru/kallisto/2006-01-24-2-Su_Anderson-Derzanie.mp3"
"193kbps","Joint stereo","1036","VBR","1027","36832643","http://mds.kallisto.ru/kallisto/2006-01-24-2-Su_Anderson-Derzanie.mp3"
"193kbps","Joint stereo","12086","VBR","1027","36832643","http://mds.datagrad.ru/download/kallisto/2006-01-24-2-Su_Anderson-Derzanie.mp3"
"193kbps","Joint stereo","1038","VBR","1027","36832643","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-24-2-Su_Anderson-Derzanie.mp3"
"193kbps","Joint stereo","14381","VBR","1027","36832643","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-24-2-Su_Anderson-Derzanie.mp3"
"192kbps","Joint stereo","14384","VBR","1028","137921624","http://mds.mds-club.ru/kallisto/2006-01-27-Terry_Douling-Likvidatory.mp3"
"kbps","","1041","CBR","1028","109164594","http://mds.kallisto.ru/cothuk/mp3/501-Terri_Douling-Likvidatory.mp3"
"192kbps","Joint stereo","1042","VBR","1028","137921624","http://mds.kallisto.ru/kallisto/2006-01-27-Terry_Douling-Likvidatory.mp3"
"192kbps","Joint stereo","12087","VBR","1028","137921624","http://mds.datagrad.ru/download/kallisto/2006-01-27-Terry_Douling-Likvidatory.mp3"
"kbps","","1040","CBR","1028","109164594","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/501-Terri_Douling-Likvidatory.mp3"
"192kbps","Joint stereo","1043","VBR","1028","137921624","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-27-Terry_Douling-Likvidatory.mp3"
"192kbps","Joint stereo","14383","VBR","1028","137921624","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-27-Terry_Douling-Likvidatory.mp3"
"187kbps","Joint stereo","14386","VBR","1029","136111164","http://mds.mds-club.ru/kallisto/2006-01-31-1-Mariya_Galina-Androidi_kruglogo_stola.mp3"
"187kbps","Joint stereo","1045","VBR","1029","136111164","http://mds.kallisto.ru/kallisto/2006-01-31-1-Mariya_Galina-Androidi_kruglogo_stola.mp3"
"187kbps","Joint stereo","12088","VBR","1029","136111164","http://mds.datagrad.ru/download/kallisto/2006-01-31-1-Mariya_Galina-Androidi_kruglogo_stola.mp3"
"187kbps","Joint stereo","1044","VBR","1029","136111164","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-01-31-1-Mariya_Galina-Androidi_kruglogo_stola.mp3"
"187kbps","Joint stereo","14385","VBR","1029","136111164","ftp://mds:mds@ftp.mds-club.ru/kallisto/2006-01-31-1-Mariya_Galina-Androidi_kruglogo_stola.mp3"
"192kbps","Stereo","14388","CBR","1030","103244033","http://mds.mds-club.ru/letande/Nancy_Kress_Voina_na_Tremone.mp3"
"187kbps","Joint stereo","1047","VBR","1030","106641379","http://mds.kallisto.ru/kallisto/2006-02-02-1-Nensi_Kress-Voyna_na_trimone.mp3"
"192kbps","Stereo","1068","CBR","1030","103244033","http://mds.kallisto.ru/letande/Nancy_Kress_Voina_na_Tremone.mp3"
"192kbps","Stereo","12089","CBR","1030","103244033","http://mds.datagrad.ru/download/letande/Nancy_Kress_Voina_na_Tremone.mp3"
"187kbps","Joint stereo","1046","VBR","1030","106641379","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-02-02-1-Nensi_Kress-Voyna_na_trimone.mp3"
"192kbps","Stereo","1067","CBR","1030","103244033","ftp://mds:mds@mds.kallisto.ru/letande/Nancy_Kress_Voina_na_Tremone.mp3"
"192kbps","Stereo","14387","CBR","1030","103244033","ftp://mds:mds@ftp.mds-club.ru/letande/Nancy_Kress_Voina_na_Tremone.mp3"
"192kbps","Stereo","14390","CBR","1031","10809434","http://mds.mds-club.ru/letande/Kingsli_Emmis_Zhizn_Maisona.mp3"
"197kbps","Joint stereo","1049","VBR","1031","31345120","http://mds.kallisto.ru/kallisto/2006-02-02-2-Kingsli_Emis-Jizn_meysona.mp3"
"192kbps","Stereo","1066","CBR","1031","10809434","http://mds.kallisto.ru/letande/Kingsli_Emmis_Zhizn_Maisona.mp3"
"192kbps","Stereo","12090","CBR","1031","10809434","http://mds.datagrad.ru/download/letande/Kingsli_Emmis_Zhizn_Maisona.mp3"
"197kbps","Joint stereo","1048","VBR","1031","31345120","ftp://mds:mds@mds.kallisto.ru/kallisto/2006-02-02-2-Kingsli_Emis-Jizn_meysona.mp3"
"192kbps","Stereo","1065","CBR","1031","10809434","ftp://mds:mds@mds.kallisto.ru/letande/Kingsli_Emmis_Zhizn_Maisona.mp3"
"192kbps","Stereo","14389","CBR","1031","10809434","ftp://mds:mds@ftp.mds-club.ru/letande/Kingsli_Emmis_Zhizn_Maisona.mp3"
"149kbps","Joint stereo","14392","VBR","1032","42513814","http://mds.mds-club.ru/cothuk/mp3/505-Dzhordzh_Martin-Doroga_v_San-Breta.mp3"
"149kbps","Joint stereo","1051","VBR","1032","42513814","http://mds.kallisto.ru/cothuk/mp3/505-Dzhordzh_Martin-Doroga_v_San-Breta.mp3"
"149kbps","Joint stereo","12091","VBR","1032","42513814","http://mds.datagrad.ru/download/cothuk/mp3/505-Dzhordzh_Martin-Doroga_v_San-Breta.mp3"
"149kbps","Joint stereo","1050","VBR","1032","42513814","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/505-Dzhordzh_Martin-Doroga_v_San-Breta.mp3"
"149kbps","Joint stereo","14391","VBR","1032","42513814","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/505-Dzhordzh_Martin-Doroga_v_San-Breta.mp3"
"151kbps","Joint stereo","14394","VBR","1033","49213997","http://mds.mds-club.ru/cothuk/mp3/506-Dzhordzh_Martin-Tolko_deti_bojatsja_temnoty.mp3"
"151kbps","Joint stereo","1053","VBR","1033","49213997","http://mds.kallisto.ru/cothuk/mp3/506-Dzhordzh_Martin-Tolko_deti_bojatsja_temnoty.mp3"
"151kbps","Joint stereo","12092","VBR","1033","49213997","http://mds.datagrad.ru/download/cothuk/mp3/506-Dzhordzh_Martin-Tolko_deti_bojatsja_temnoty.mp3"
"151kbps","Joint stereo","1052","VBR","1033","49213997","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/506-Dzhordzh_Martin-Tolko_deti_bojatsja_temnoty.mp3"
"151kbps","Joint stereo","14393","VBR","1033","49213997","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/506-Dzhordzh_Martin-Tolko_deti_bojatsja_temnoty.mp3"
"172kbps","Joint stereo","14396","VBR","1034","117093751","http://mds.mds-club.ru/cothuk/mp3/507-Majkl_Kouni-Prazdnik_urozhaja.mp3"
"172kbps","Joint stereo","1055","VBR","1034","117093751","http://mds.kallisto.ru/cothuk/mp3/507-Majkl_Kouni-Prazdnik_urozhaja.mp3"
"172kbps","Joint stereo","12093","VBR","1034","117093751","http://mds.datagrad.ru/download/cothuk/mp3/507-Majkl_Kouni-Prazdnik_urozhaja.mp3"
"172kbps","Joint stereo","1054","VBR","1034","117093751","ftp://mds:mds@mds.kallisto.ru/cothuk/mp3/507-Majkl_Kouni-Prazdnik_urozhaja.mp3"
"172kbps","Joint stereo","14395","VBR","1034","117093751","ftp://mds:mds@ftp.mds-club.ru/cothuk/mp3/507-Majkl_Kouni-Prazdnik_urozhaja.mp3"
"180kbps","Joint stereo","14398","VBR","1035","113855128","http://mds.mds-club.ru/letande/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part1.mp3"
"180kbps","Joint stereo","1057","VBR","1035","113855128","http://mds.kallisto.ru/letande/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part1.mp3"
"180kbps","Joint stereo","12094","VBR","1035","113855128","http://mds.datagrad.ru/download/letande/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part1.mp3"
"180kbps","Joint stereo","1056","VBR","1035","113855128","ftp://mds:mds@mds.kallisto.ru/letande/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part1.mp3"
"180kbps","Joint stereo","14397","VBR","1035","113855128","ftp://mds:mds@ftp.mds-club.ru/letande/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part1.mp3"
"183kbps","Joint stereo","14400","VBR","1036","128632053","http://mds.mds-club.ru/kallisto/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part2.mp3"
"183kbps","Joint stereo","1071","VBR","1036","128632053","http://mds.kallisto.ru/kallisto/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part2.mp3"
"183kbps","Joint stereo","12095","VBR","1036","128632053","http://mds.datagrad.ru/download/kallisto/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part2.mp3"
"183kbps","Joint stereo","1070","VBR","1036","128632053","ftp://mds:mds@mds.kallisto.ru/kallisto/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part2.mp3"
"183kbps","Joint stereo","14399","VBR","1036","128632053","ftp://mds:mds@ftp.mds-club.ru/kallisto/Uilyam_Barton_Poliot_na_kosmicheskom_korable_part2.mp3"
